user_id;start_time;end_time;condition;education;job;identification_with_goal;current_pursuit_of_target;readiness_to_change_start;readiness_to_change_end;wai_sr_1;wai_sr_2;wai_sr_3;wai_sr_4;wai_sr_5;wai_sr_6;wai_sr_7;wai_sr_8;wai_sr_9;wai_sr_10;wai_sr_11;wai_sr_12;fa_s1;fa_s2;fa_s3;pu_s1;pu_s2;pu_s3;rw_s1;rw_s2;rw_s3;pm_1;pm_2;pm_3;pm_4;pm_5;pm_6;pm_7;pm_8;pm_9;pm_10;pm_11;cc_1;cc_2;cc_3;cc_4;pe_1;pe_2;pe_3;general_remarks;attention_check
6153d9d6f7dc5d0934da7885;2023-08-16 14:30:06.41655;2023-08-16 14:49:41.489373;framework;Abitur;Studieren;9;9;8;9;selten;selten;öfters;öfters;sehr oft;sehr oft;öfters;sehr oft;sehr oft;manchmal;sehr oft;sehr oft;Stimme weder zu noch ab;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher zu;sehr viel;überhaupt nicht;sehr viel;ein wenig;überhaupt nicht;manchmal;manchmal;ein wenig;überhaupt nicht;überhaupt nicht;überhaupt nicht;Stimme eher nicht zu;Stimme eher zu;Stimme eher nicht zu;Stimme eher zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;;Stimme überhaupt nicht zu
615452aaabb932ada88ef3ca;2023-08-08 16:55:58.517045;2023-08-08 17:10:33.34597;no_system;abgeschlossene Berufsausbildung;Industriemechaniker für Maschinen- und Anlagenbau;10;10;9;9;manchmal;manchmal;öfters;manchmal;immer;immer;immer;immer;immer;öfters;immer;immer;Stimme überhaupt nicht zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;Stimme eher zu;Stimme voll und ganz zu;sehr viel;ein wenig;sehr viel;ein wenig;ein wenig;sehr viel;sehr viel;ein wenig;ein wenig;manchmal;überhaupt nicht;Stimme voll und ganz zu;Stimme eher zu;Stimme eher zu;Stimme voll und ganz zu;Stimme weder zu noch ab;Stimme eher zu;Stimme weder zu noch ab;;Stimme überhaupt nicht zu
61547e4101693206125d0d96;2023-08-09 12:32:42.063595;2023-08-09 12:49:22.811933;framework;Bachelor-Abschluss;Projektmanagement;9;9;7;9;manchmal;sehr oft;öfters;öfters;sehr oft;sehr oft;öfters;öfters;manchmal;öfters;manchmal;öfters;Stimme überhaupt nicht zu;Stimme eher zu;Stimme voll und ganz zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;sehr viel;überhaupt nicht;manchmal;sehr viel;ein wenig;sehr viel;sehr viel;ein wenig;ein wenig;sehr viel;manchmal;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;;Stimme überhaupt nicht zu
6154ba8467f9bfa97682c022;2023-08-10 09:42:37.229154;2023-08-10 10:00:34.523607;no_system;Abitur;Medienbranche;9;7;7;7;selten;selten;manchmal;manchmal;manchmal;manchmal;manchmal;öfters;manchmal;manchmal;manchmal;selten;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;manchmal;ein wenig;manchmal;ein wenig;überhaupt nicht;ein wenig;überhaupt nicht;ein wenig;ein wenig;ein wenig;überhaupt nicht;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;;Stimme überhaupt nicht zu
6155869bc689974635969b8a;2023-08-08 13:54:20.548997;2023-08-08 14:10:42.291408;no_system;Abitur;Studentin;10;9;7;9;öfters;öfters;öfters;öfters;öfters;öfters;öfters;öfters;öfters;öfters;öfters;sehr oft;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme eher zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;sehr viel;immer;sehr viel;immer;ein wenig;immer;immer;immer;ein wenig;sehr viel;überhaupt nicht;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher zu;Sehr guter Bot! Bin begeistert ;Stimme überhaupt nicht zu
6156c03beb47b00976ab809f;2023-08-08 14:08:22.240796;2023-08-08 14:30:28.697214;framework;Master-Abschluss;Linguist;9;9;0;8;manchmal;manchmal;selten;manchmal;selten;manchmal;selten;öfters;selten;manchmal;öfters;öfters;Stimme überhaupt nicht zu;Stimme eher zu;Stimme eher zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;Stimme eher zu;Stimme voll und ganz zu;sehr viel;überhaupt nicht;manchmal;überhaupt nicht;manchmal;manchmal;sehr viel;manchmal;überhaupt nicht;manchmal;überhaupt nicht;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher zu;Stimme eher zu;;Stimme überhaupt nicht zu
615c5c448b32a4a0ce81e2b4;2023-08-09 12:32:08.480372;2023-08-09 12:47:12.660459;no_system;Bachelor-Abschluss;Angestellte;7;10;4;10;selten;selten;manchmal;selten;manchmal;öfters;manchmal;manchmal;manchmal;öfters;öfters;öfters;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;manchmal;ein wenig;manchmal;ein wenig;manchmal;ein wenig;manchmal;manchmal;ein wenig;ein wenig;ein wenig;Stimme weder zu noch ab;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;;Stimme überhaupt nicht zu
615e1c550d57423174258d74;2023-08-08 10:07:39.229278;2023-08-08 10:27:51.692385;no_system;Abitur;Studenti;10;8;6;6;öfters;manchmal;öfters;sehr oft;öfters;sehr oft;sehr oft;sehr oft;öfters;sehr oft;sehr oft;sehr oft;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher zu;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;sehr viel;überhaupt nicht;manchmal;ein wenig;ein wenig;sehr viel;sehr viel;ein wenig;manchmal;manchmal;überhaupt nicht;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme weder zu noch ab;Stimme voll und ganz zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;nein;Stimme überhaupt nicht zu
61642079e97a8b33e926d76f;2023-08-08 12:07:45.634746;2023-08-08 12:58:28.228694;no_system;Master-Abschluss;student;8;4;6;6;selten;selten;manchmal;öfters;öfters;öfters;selten;sehr oft;selten;öfters;öfters;sehr oft;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme voll und ganz zu;Stimme weder zu noch ab;Stimme voll und ganz zu;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme weder zu noch ab;sehr viel;ein wenig;manchmal;ein wenig;ein wenig;manchmal;manchmal;ein wenig;manchmal;sehr viel;manchmal;Stimme voll und ganz zu;Stimme eher zu;Stimme weder zu noch ab;Stimme eher zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher zu;;Stimme überhaupt nicht zu
616529cd79b29b3850c420cb;2023-08-08 11:57:22.882617;2023-08-08 12:13:15.102937;framework;mittlere Reife;Rentner;6;6;1;8;selten;selten;selten;selten;öfters;selten;manchmal;manchmal;selten;selten;öfters;öfters;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher zu;ein wenig;überhaupt nicht;manchmal;manchmal;ein wenig;ein wenig;ein wenig;manchmal;ein wenig;manchmal;überhaupt nicht;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme eher zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;;Stimme überhaupt nicht zu
627bbf69ab2788507bc421a2;2023-08-10 10:15:45.733914;2023-08-10 10:59:56.628048;framework;Master-Abschluss;Network Engineer;8;5;6;8;öfters;manchmal;sehr oft;immer;immer;immer;sehr oft;immer;sehr oft;sehr oft;sehr oft;öfters;Stimme eher nicht zu;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme eher zu;Stimme voll und ganz zu;manchmal;sehr viel;manchmal;ein wenig;überhaupt nicht;sehr viel;sehr viel;ein wenig;ein wenig;immer;überhaupt nicht;Stimme eher zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher zu;Stimme weder zu noch ab;Stimme eher zu;Stimme weder zu noch ab;;Stimme überhaupt nicht zu
627bc25986865d223b511486;2023-08-07 17:37:54.152908;2023-08-07 17:59:54.105208;no_system;abgeschlossene Berufsausbildung;Angestellter ;7;6;5;7;selten;öfters;immer;sehr oft;sehr oft;öfters;manchmal;öfters;selten;sehr oft;sehr oft;sehr oft;Stimme eher nicht zu;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;sehr viel;überhaupt nicht;manchmal;manchmal;manchmal;sehr viel;sehr viel;sehr viel;sehr viel;sehr viel;manchmal;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme voll und ganz zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher zu;;Stimme überhaupt nicht zu
627bc7027fdd16e4fa4b956c;2023-08-09 10:35:02.487236;2023-08-09 11:11:00.816713;framework;Abitur;System engineer;7;6;6;7;manchmal;selten;selten;selten;selten;manchmal;manchmal;selten;selten;manchmal;öfters;manchmal;Stimme weder zu noch ab;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme eher zu;Stimme eher nicht zu;Stimme eher zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher zu;manchmal;manchmal;ein wenig;manchmal;ein wenig;manchmal;ein wenig;ein wenig;überhaupt nicht;überhaupt nicht;überhaupt nicht;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;keine;Stimme überhaupt nicht zu
627bccc58bb8898efd763beb;2023-08-08 14:58:47.463741;2023-08-08 15:44:35.431799;no_system;Abitur;Dualer Student;3;2;5;5;manchmal;manchmal;selten;manchmal;manchmal;selten;selten;manchmal;manchmal;manchmal;selten;selten;Stimme überhaupt nicht zu;Stimme eher zu;Stimme eher zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher zu;ein wenig;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;ein wenig;ein wenig;ein wenig;überhaupt nicht;ein wenig;überhaupt nicht;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;;Stimme überhaupt nicht zu
627be8df969ba21063c8a31f;2023-08-08 10:57:48.449748;2023-08-08 11:19:27.21946;framework;Bachelor-Abschluss;Studentin;10;10;10;9;selten;manchmal;selten;manchmal;öfters;öfters;selten;manchmal;selten;manchmal;öfters;öfters;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme weder zu noch ab;manchmal;manchmal;manchmal;manchmal;überhaupt nicht;ein wenig;manchmal;manchmal;überhaupt nicht;manchmal;überhaupt nicht;Stimme voll und ganz zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher zu;Stimme eher zu;Stimme eher zu;;Stimme überhaupt nicht zu
627bfd52e3e0bfd01cd0cad5;2023-08-11 09:04:59.46928;2023-08-11 09:19:53.611728;no_system;Abitur;Studentin;10;9;7;9;öfters;öfters;öfters;sehr oft;öfters;sehr oft;öfters;öfters;manchmal;öfters;manchmal;öfters;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher zu;Stimme eher zu;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;sehr viel;überhaupt nicht;ein wenig;überhaupt nicht;überhaupt nicht;manchmal;ein wenig;überhaupt nicht;überhaupt nicht;ein wenig;überhaupt nicht;Stimme eher zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme eher zu;Stimme eher nicht zu;;Stimme überhaupt nicht zu
627bfe5b0f4965a1e102a350;2023-08-10 09:08:53.140299;2023-08-10 09:26:52.867012;framework;Doktor-Grad;Angestellte;9;7;7;8;manchmal;selten;selten;öfters;sehr oft;sehr oft;öfters;manchmal;manchmal;selten;öfters;öfters;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme voll und ganz zu;Stimme weder zu noch ab;Stimme eher zu;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;sehr viel;überhaupt nicht;ein wenig;überhaupt nicht;überhaupt nicht;ein wenig;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme eher nicht zu;Stimme weder zu noch ab;ich fand den Chatbot sehr weitschweifig und sehr unpräzise. Und nicht hilfreich,  konkret an meinem Problem zu arbeiten.;Stimme überhaupt nicht zu
627c9adcf5e3579f7b45be06;2023-08-10 12:46:41.4677;2023-08-10 13:02:49.991378;framework;Master-Abschluss;Informatiker;3;1;10;10;selten;selten;manchmal;selten;manchmal;selten;selten;öfters;selten;selten;manchmal;selten;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;ein wenig;überhaupt nicht;ein wenig;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;Stimme eher nicht zu;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;;Stimme überhaupt nicht zu
627e030cc712893d578971f5;2023-08-08 15:07:18.933147;2023-08-08 15:20:14.516434;framework;Master-Abschluss;angestellt;;;;;manchmal;selten;selten;selten;manchmal;manchmal;selten;selten;selten;selten;selten;selten;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;ein wenig;überhaupt nicht;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;"Die Sprossen haben nicht funktioniert, dort stand, dass ein Wert zwischen 0 und 1 angegeben werden muss. Anders konnte man nicht ""weiter"" klicken";Stimme überhaupt nicht zu
627e9e7f94f3cc0ded996731;2023-08-09 15:41:27.175275;2023-08-09 16:03:29.766538;no_system;Bachelor-Abschluss;Studentin;10;9;7;9;öfters;sehr oft;immer;sehr oft;sehr oft;sehr oft;immer;sehr oft;manchmal;sehr oft;sehr oft;immer;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme voll und ganz zu;immer;immer;immer;ein wenig;manchmal;überhaupt nicht;manchmal;immer;ein wenig;ein wenig;ein wenig;Stimme voll und ganz zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;;Stimme überhaupt nicht zu
62815afeef17b9fd338ea6c5;2023-08-09 10:29:40.92084;2023-08-09 10:44:28.824743;no_system;Master-Abschluss;Ingenieur;5;4;5;6;manchmal;manchmal;selten;öfters;selten;sehr oft;selten;öfters;sehr oft;öfters;öfters;sehr oft;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher zu;sehr viel;überhaupt nicht;ein wenig;ein wenig;ein wenig;manchmal;manchmal;ein wenig;ein wenig;sehr viel;überhaupt nicht;Stimme voll und ganz zu;Stimme eher zu;Stimme eher zu;Stimme voll und ganz zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;;Stimme überhaupt nicht zu
62837113d02e5a491c699e3e;2023-08-08 12:20:13.084857;2023-08-08 12:36:38.443608;framework;Master-Abschluss;Consultant;10;9;8;9;selten;selten;öfters;selten;manchmal;selten;öfters;manchmal;manchmal;selten;selten;manchmal;Stimme eher nicht zu;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;ein wenig;überhaupt nicht;überhaupt nicht;überhaupt nicht;ein wenig;überhaupt nicht;ein wenig;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;;Stimme überhaupt nicht zu
62907f7e44e9c50db7b71cd6;2023-08-09 09:19:48.406453;NULL;no_system;NULL;NULL;8;6;6;6;öfters;manchmal;öfters;sehr oft;öfters;öfters;öfters;sehr oft;sehr oft;öfters;sehr oft;sehr oft;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
62c42b020ddc9564f77e2e24;2023-08-08 16:27:41.415623;2023-08-08 16:52:36.899311;no_system;Abitur;Student;9;5;5;8;öfters;öfters;selten;öfters;manchmal;öfters;selten;sehr oft;selten;sehr oft;öfters;öfters;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme eher zu;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher zu;sehr viel;ein wenig;manchmal;sehr viel;überhaupt nicht;manchmal;sehr viel;manchmal;sehr viel;manchmal;überhaupt nicht;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher zu;Stimme eher zu;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme weder zu noch ab;;Stimme überhaupt nicht zu
62c549c43265b47996b6fda8;2023-08-16 13:00:40.18148;2023-08-16 13:26:08.242725;no_system;Master-Abschluss;Wissenschaftliche Mitarbeiterin ;1;1;10;7;öfters;manchmal;sehr oft;immer;immer;immer;immer;sehr oft;selten;öfters;sehr oft;sehr oft;Stimme überhaupt nicht zu;Stimme eher zu;Stimme eher zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;Stimme voll und ganz zu;Stimme voll und ganz zu;sehr viel;ein wenig;sehr viel;ein wenig;überhaupt nicht;immer;immer;manchmal;überhaupt nicht;sehr viel;sehr viel;Stimme voll und ganz zu;Stimme eher zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme eher zu;Stimme eher zu;Stimme voll und ganz zu;Eine Frage von Micha war nicht vollständig, sie brach mitten im Satz ab. ;Stimme überhaupt nicht zu
62c5888ad7c94c75afc8397d;2023-08-16 11:21:22.597291;2023-08-16 11:46:11.00935;framework;Bachelor-Abschluss;Studieren;10;7;8;9;selten;selten;selten;selten;selten;selten;selten;selten;selten;selten;manchmal;manchmal;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme voll und ganz zu;Stimme eher nicht zu;Stimme eher zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;ein wenig;überhaupt nicht;überhaupt nicht;ein wenig;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;;Stimme überhaupt nicht zu
62d975b271ef86567275de5d;2023-08-10 13:03:25.146358;2023-08-10 13:20:11.483858;framework;Bachelor-Abschluss;SEO admin;5;5;4;5;manchmal;selten;öfters;selten;selten;selten;manchmal;sehr oft;selten;selten;selten;selten;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme eher zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;sehr viel;überhaupt nicht;manchmal;überhaupt nicht;überhaupt nicht;überhaupt nicht;manchmal;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;Stimme eher zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme weder zu noch ab;"Es waren immer ab und zu ""error"" Meldungen während des Chats. Ich denke, dass der Bot nicht so richtig agieren konnte oder ich war ""der Fehler"". Sollte etwas sein, bitte ich Sie mich zu kontaktieren, damit ich es ""return"" kann ";Stimme überhaupt nicht zu
62ed054b4bf00da20ea22dc2;2023-08-09 12:03:20.677932;2023-08-09 12:22:59.946785;no_system;Bachelor-Abschluss;Student;9;8;7;7;manchmal;manchmal;öfters;öfters;sehr oft;öfters;öfters;öfters;selten;manchmal;manchmal;öfters;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher zu;manchmal;überhaupt nicht;manchmal;ein wenig;ein wenig;manchmal;sehr viel;manchmal;überhaupt nicht;manchmal;überhaupt nicht;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher zu;-;Stimme überhaupt nicht zu
62fb7c36ec0d09ab67d5ccb2;2023-08-07 15:49:38.638481;2023-08-07 16:02:36.305122;framework;Abitur;Feinwerkmechaniker;7;5;3;5;selten;manchmal;selten;selten;sehr oft;selten;selten;selten;manchmal;manchmal;öfters;manchmal;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;sehr viel;überhaupt nicht;ein wenig;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;manchmal;überhaupt nicht;manchmal;überhaupt nicht;Stimme voll und ganz zu;Stimme eher zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;;Stimme überhaupt nicht zu
6318a9b82babc6f278a69007;2023-08-08 14:13:53.055502;2023-08-08 14:44:29.61036;no_system;Bachelor-Abschluss;selbstständig;10;9;10;10;selten;selten;selten;selten;selten;selten;selten;selten;selten;selten;selten;selten;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme voll und ganz zu;manchmal;überhaupt nicht;manchmal;manchmal;überhaupt nicht;ein wenig;ein wenig;manchmal;ein wenig;überhaupt nicht;überhaupt nicht;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;;Stimme überhaupt nicht zu
6329829d4edcd4816329effe;2023-08-09 09:28:47.407532;2023-08-09 09:41:29.972139;no_system;Bachelor-Abschluss;Congress Manager ;8;8;5;9;manchmal;manchmal;öfters;öfters;öfters;öfters;öfters;öfters;öfters;öfters;öfters;öfters;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme eher zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;manchmal;ein wenig;ein wenig;ein wenig;manchmal;manchmal;ein wenig;ein wenig;ein wenig;überhaupt nicht;ein wenig;Stimme weder zu noch ab;Stimme eher zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;;Stimme überhaupt nicht zu
63319b82500975d5229112f6;2023-08-08 10:10:01.756407;2023-08-08 10:35:49.517026;framework;mittlere Reife;Arbeits;10;4;8;9;manchmal;öfters;manchmal;öfters;manchmal;öfters;manchmal;manchmal;selten;manchmal;selten;sehr oft;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;Stimme eher zu;Stimme voll und ganz zu;sehr viel;überhaupt nicht;ein wenig;überhaupt nicht;ein wenig;manchmal;sehr viel;überhaupt nicht;ein wenig;manchmal;ein wenig;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher nicht zu;Stimme eher zu;Stimme weder zu noch ab;;Stimme überhaupt nicht zu
63321c0e98492be122f5073a;2023-08-11 09:17:26.704037;2023-08-11 09:32:24.466493;no_system;Doktor-Grad;Professor;9;9;7;9;sehr oft;sehr oft;selten;selten;selten;selten;selten;sehr oft;selten;immer;sehr oft;sehr oft;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher zu;sehr viel;manchmal;sehr viel;ein wenig;überhaupt nicht;ein wenig;manchmal;sehr viel;sehr viel;manchmal;überhaupt nicht;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher nicht zu;;Stimme eher nicht zu
