,user_id,start_time,end_time,condition,education,job,identification_with_goal,current_pursuit_of_target,readiness_to_change_start,readiness_to_change_end,wai_sr_1,wai_sr_2,wai_sr_3,wai_sr_4,wai_sr_5,wai_sr_6,wai_sr_7,wai_sr_8,wai_sr_9,wai_sr_10,wai_sr_11,wai_sr_12,fa_s1,fa_s2,fa_s3,pu_s1,pu_s2,pu_s3,rw_s1,rw_s2,rw_s3,pm_1,pm_2,pm_3,pm_4,pm_5,pm_6,pm_7,pm_8,pm_9,pm_10,pm_11,cc_1,cc_2,cc_3,cc_4,pe_1,pe_2,pe_3,attention_check,Submission id,Time taken,Total approvals,Age,Sex,Therapeutic Alliance,User Engagement,Perception of MI,Perception MI Inadherent,Perceived Empathy,Communication Competence,Readiness to Change (Delta),stage,target_behaviour,Cooperative,Reflective,Pre-informed/finds own solution,Next Step developed in chat,Chat Succesfull,Contained technical issue,Own Perspective,Summary Succesfull,harmful,gut/hilfreich,schlecht/unpassend,change,Follow/Neutral,sustain,Reason,Commitment,Taking Steps,desire,General Reason,ability,need,Rd+,FN,R_+,C+,Ra+,R_-,TS-,TS+,Rd-,Ra-,Rn+,Rn-,C-
102,61642079e97a8b33e926d76f,2023-08-08 12:07:45.634746,2023-08-08 12:58:28.228694,no_system,Master-Abschluss,student,8.0,4.0,6.0,6.0,1,1,2,3,3,3,1,4,1,3,3,4,1,1,2,1,3,1,2,1,3,4,4,3,2.0,4,3,3,2,3,4,3,5,4,3,4,3,4,4,Stimme überhaupt nicht zu,64d213a431394162bccabc98,51.516666666666666,391,29,Female,2.4166666666666665,1.6666666666666667,35.0,4,3.6666666666666665,4.0,0.0,contemplation,weniger prokrastinieren,0.5,0,0,0,0,0,Unsure,0,6.0,4.0,3.0,3.0,5.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,616529cd79b29b3850c420cb,2023-08-08 11:57:22.882617,2023-08-08 12:13:15.102937,framework,mittlere Reife,Rentner,6.0,6.0,1.0,8.0,1,1,1,1,3,1,2,2,1,1,3,3,2,3,3,3,4,4,2,2,4,2,5,3,3.0,4,2,2,3,4,3,1,4,4,3,4,3,3,3,Stimme überhaupt nicht zu,64d21167286f5411fc64e5a9,16.516666666666666,728,72,Male,1.6666666666666667,3.0,32.0,2,3.0,3.75,7.0,precontemplation,gesünder essen,0,0,0,0,0,0,0,No,0.0,7.0,0.0,6.0,3.0,0.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,627bbf69ab2788507bc421a2,2023-08-10 10:15:45.733914,2023-08-10 10:59:56.628048,framework,Master-Abschluss,Network Engineer,8.0,5.0,6.0,8.0,3,2,4,5,5,5,4,5,4,4,4,3,2,4,4,3,5,4,3,4,5,3,2,3,2.0,5,4,4,2,4,5,1,4,3,3,4,3,4,3,Stimme überhaupt nicht zu,64d49c33efdc55de1aebad7e,46.516666666666666,922,36,Male,4.0,3.7777777777777777,35.0,4,3.3333333333333335,3.5,2.0,contemplation,gesünder essen,1,0.5,0.5,0,0,0,0,0,0.0,5.0,2.0,5.0,4.0,0.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,627bc25986865d223b511486,2023-08-07 17:37:54.152908,2023-08-07 17:59:54.105208,no_system,abgeschlossene Berufsausbildung,Angestellter ,7.0,6.0,5.0,7.0,1,3,5,4,4,3,2,3,1,4,4,4,2,4,4,3,5,5,4,4,4,4,5,3,3.0,3,4,4,4,2,4,3,4,4,4,5,3,3,4,Stimme überhaupt nicht zu,64d10f7a98087a81ae7112e6,22.683333333333334,174,25,Male,3.1666666666666665,3.888888888888889,39.0,5,3.3333333333333335,4.25,2.0,contemplation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,627bc7027fdd16e4fa4b956c,2023-08-09 10:35:02.487236,2023-08-09 11:11:00.816713,framework,Abitur,System engineer,7.0,6.0,6.0,7.0,2,1,1,1,1,2,2,1,1,2,3,2,3,1,2,2,4,2,3,3,4,3,3,2,3.0,4,3,2,2,5,1,1,3,3,2,3,2,2,2,Stimme überhaupt nicht zu,64d34f5a81d268f4f756dbe6,37.7,311,33,Male,1.5833333333333333,2.6666666666666665,29.0,3,2.0,2.75,1.0,contemplation,weniger prokrastinieren,1,1,1,1,1,0,0,0,0.0,3.0,4.0,4.0,4.0,1.0,4.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
107,627bccc58bb8898efd763beb,2023-08-08 14:58:47.463741,2023-08-08 15:44:35.431799,no_system,Abitur,Dualer Student,3.0,2.0,5.0,5.0,2,2,1,2,2,1,1,2,2,2,1,1,1,4,4,5,5,5,3,4,4,2,5,1,1.0,5,2,2,2,5,2,1,5,5,4,4,3,3,3,Stimme überhaupt nicht zu,64d23be3d1a600041a3d46ae,46.65,594,23,Male,1.5833333333333333,3.888888888888889,28.0,0,3.0,4.5,0.0,contemplation,nachhaltiger leben,1,1,1,1,1,0,0,No,1.0,5.0,2.0,6.0,2.0,1.0,5.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
108,627be8df969ba21063c8a31f,2023-08-08 10:57:48.449748,2023-08-08 11:19:27.21946,framework,Bachelor-Abschluss,Studentin,10.0,10.0,10.0,9.0,1,2,1,2,3,3,1,2,1,2,3,3,2,2,2,2,3,2,2,2,3,3,3,3,3.0,5,2,3,3,5,3,1,5,3,3,3,4,4,4,Stimme überhaupt nicht zu,64d202f7b79c610681113153,22.75,722,24,Female,2.0,2.2222222222222223,34.0,2,4.0,3.5,-1.0,maintenance,gesünder essen,1,1,1,1,1,0,0,No,0.0,7.0,0.0,6.0,1.0,2.0,7.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
109,627bfd52e3e0bfd01cd0cad5,2023-08-11 09:04:59.46928,2023-08-11 09:19:53.611728,no_system,Abitur,Studentin,10.0,9.0,7.0,9.0,3,3,3,4,3,4,3,3,2,3,2,3,2,2,4,2,5,4,4,4,4,4,5,2,1.0,5,3,2,1,5,2,1,4,3,3,3,2,4,2,Stimme überhaupt nicht zu,64d5dd779bec7ce53e607cf8,15.6,56,24,Female,3.0,3.4444444444444446,31.0,0,2.6666666666666665,3.25,2.0,preparation,weniger prokrastinieren,1,1,1,1,1,0,0,0,3.0,5.0,2.0,4.0,3.0,2.0,4.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
110,627bfe5b0f4965a1e102a350,2023-08-10 09:08:53.140299,2023-08-10 09:26:52.867012,framework,Doktor-Grad,Angestellte,9.0,7.0,7.0,8.0,2,1,1,3,4,4,3,2,2,1,3,3,1,1,1,1,3,2,1,2,2,4,5,2,1.0,5,2,1,1,5,1,1,2,3,2,3,2,2,3,Stimme überhaupt nicht zu,64d48ce79ecbb8009fb2afa9,18.533333333333335,403,39,Female,2.4166666666666665,1.5555555555555556,28.0,0,2.3333333333333335,2.5,1.0,preparation,weniger prokrastinieren,1,1,1,0,1,0,0,No,0.0,4.0,3.0,4.0,3.0,2.0,5.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,627c9adcf5e3579f7b45be06,2023-08-10 12:46:41.4677,2023-08-10 13:02:49.991378,framework,Master-Abschluss,Informatiker,3.0,1.0,10.0,10.0,1,1,2,1,2,1,1,3,1,1,2,1,2,1,2,1,1,1,1,1,4,2,5,2,1.0,5,1,1,1,5,1,1,2,2,1,1,2,1,4,Stimme überhaupt nicht zu,64d4bfd5ee3e404276cdf742,17.266666666666666,29,32,Male,1.4166666666666667,1.5555555555555556,25.0,0,2.3333333333333335,1.5,0.0,maintenance,weniger prokrastinieren,0,0,0,0,0,0,0,0,0.0,3.0,4.0,5.0,4.0,0.0,5.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
112,627e030cc712893d578971f5,2023-08-08 15:07:18.933147,2023-08-08 15:20:14.516434,framework,Master-Abschluss,angestellt,,,,,2,1,1,1,2,2,1,1,1,1,1,1,1,1,4,5,5,5,1,2,2,1,5,1,1.0,5,1,1,1,5,2,1,1,3,3,3,1,1,1,Stimme überhaupt nicht zu,64d23de393ca4a6b6ced16cb,13.416666666666666,226,29,Female,1.25,2.888888888888889,24.0,0,1.0,2.5,,,gesünder essen,0,0,0,1,0,0,0,0,3.0,7.0,0.0,2.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,627e9e7f94f3cc0ded996731,2023-08-09 15:41:27.175275,2023-08-09 16:03:29.766538,no_system,Bachelor-Abschluss,Studentin,10.0,9.0,7.0,9.0,3,4,5,4,4,4,5,4,2,4,4,5,3,2,3,2,2,2,5,5,5,5,1,5,2.0,3,1,3,5,4,2,2,5,4,4,4,4,4,4,Stimme überhaupt nicht zu,64d39742e711e2d2bead950f,23.25,287,25,Female,4.0,3.2222222222222223,33.0,7,4.0,4.25,2.0,preparation,weniger prokrastinieren,1,1,1,1,1,0,0,No,4.0,4.0,3.0,5.0,3.0,1.0,5.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
114,62815afeef17b9fd338ea6c5,2023-08-09 10:29:40.92084,2023-08-09 10:44:28.824743,no_system,Master-Abschluss,Ingenieur,5.0,4.0,5.0,6.0,2,2,1,3,1,4,1,3,4,3,3,4,1,3,2,5,5,5,2,2,4,4,5,2,2.0,4,3,3,2,4,4,1,5,4,4,5,3,3,3,Stimme überhaupt nicht zu,64d34e56191aaf7a023b9484,15.333333333333334,531,33,Male,2.5833333333333335,3.2222222222222223,34.0,2,3.0,4.5,1.0,contemplation,weniger prokrastinieren,0,0,1,0,0,0,0,0,3.0,7.0,0.0,1.0,6.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,62837113d02e5a491c699e3e,2023-08-08 12:20:13.084857,2023-08-08 12:36:38.443608,framework,Master-Abschluss,Consultant,10.0,9.0,8.0,9.0,1,1,3,1,2,1,3,2,2,1,1,2,2,2,3,4,5,2,2,2,2,2,5,1,1.0,4,1,2,1,5,1,1,3,3,2,3,3,3,3,Stimme überhaupt nicht zu,64d216afea5c6ccfb443f941,17.216666666666665,166,33,Female,1.6666666666666667,2.6666666666666665,24.0,1,3.0,2.75,1.0,preparation,gesünder essen,0,0,0,0,0,0,0,No,0.0,6.0,0.0,5.0,4.0,0.0,4.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,62c42b020ddc9564f77e2e24,2023-08-08 16:27:41.415623,2023-08-08 16:52:36.899311,no_system,Abitur,Student,9.0,5.0,5.0,8.0,3,3,1,3,2,3,1,4,1,4,3,3,3,2,4,3,4,4,3,4,4,4,4,3,4.0,5,3,4,3,2,3,1,3,3,4,4,2,3,3,Stimme überhaupt nicht zu,64d250bc2e1b20f7b6525b99,25.5,445,28,Female,2.5833333333333335,3.4444444444444446,36.0,4,2.6666666666666665,3.5,3.0,contemplation,weniger prokrastinieren,1,0,0,1,1,0,0,0,8.0,6.0,1.0,3.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
117,62c549c43265b47996b6fda8,2023-08-16 13:00:40.18148,2023-08-16 13:26:08.242725,no_system,Master-Abschluss,Wissenschaftliche Mitarbeiterin ,1.0,1.0,10.0,7.0,3,2,4,5,5,5,5,4,1,3,4,4,1,4,4,5,5,5,4,5,5,4,4,4,2.0,5,5,5,3,5,4,4,5,4,5,5,4,4,5,Stimme überhaupt nicht zu,64dcac184d04be20b78bcdef,26.683333333333334,248,27,Female,3.75,4.222222222222222,45.0,1,4.333333333333333,4.75,-3.0,maintenance,nachhaltiger leben,1,1,1,1,1,0,0,0,4.0,7.0,0.0,6.0,3.0,0.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
118,62c5888ad7c94c75afc8397d,2023-08-16 11:21:22.597291,2023-08-16 11:46:11.00935,framework,Bachelor-Abschluss,Studieren,10.0,7.0,8.0,9.0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,1,4,2,1,1,4,2,5,1,2.0,5,1,1,1,5,1,1,1,1,1,1,1,1,1,Stimme überhaupt nicht zu,64dc94dddfd5edb7577225ac,25.85,81,31,Female,1.1666666666666667,2.0,25.0,0,1.0,1.0,1.0,preparation,weniger prokrastinieren,0,1,0,0,0,1,0,No,1.0,2.0,7.0,0.0,10.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
119,62d975b271ef86567275de5d,2023-08-10 13:03:25.146358,2023-08-10 13:20:11.483858,framework,Bachelor-Abschluss,SEO admin,5.0,5.0,4.0,5.0,2,1,3,1,1,1,2,4,1,1,1,1,1,1,1,1,1,2,1,1,1,4,5,3,1.0,5,1,3,1,5,1,1,4,3,3,3,1,3,3,Stimme überhaupt nicht zu,64d4c3a249ce119da54eae55,18.25,636,40,Male,1.5833333333333333,1.1111111111111112,30.0,0,2.3333333333333335,3.25,1.0,contemplation,weniger prokrastinieren,0,0,0,0,0,1,0,0,,,,2.0,7.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,62ed054b4bf00da20ea22dc2,2023-08-09 12:03:20.677932,2023-08-09 12:22:59.946785,no_system,Bachelor-Abschluss,Student,9.0,8.0,7.0,7.0,2,2,3,3,4,3,3,3,1,2,2,3,3,3,3,4,5,4,3,4,4,3,5,3,2.0,4,3,4,3,5,3,1,4,4,4,4,3,4,4,Stimme überhaupt nicht zu,64d364516d5faf68cfca883e,20.183333333333334,477,23,Male,2.5833333333333335,3.6666666666666665,36.0,1,3.6666666666666665,4.0,0.0,preparation,weniger prokrastinieren,1,1,0,1,0,0,0,0,1.0,5.0,2.0,5.0,2.0,2.0,5.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
121,62fb7c36ec0d09ab67d5ccb2,2023-08-07 15:49:38.638481,2023-08-07 16:02:36.305122,framework,Abitur,Feinwerkmechaniker,7.0,5.0,3.0,5.0,1,2,1,1,4,1,1,1,2,2,3,2,1,3,3,5,5,5,4,4,4,4,5,2,1.0,5,1,1,3,5,3,1,5,4,3,3,1,1,1,Stimme überhaupt nicht zu,64d0f64da0e90161ca22b4c4,13.516666666666667,513,35,Male,1.75,3.7777777777777777,31.0,0,1.0,3.75,2.0,precontemplation,gesünder essen,0,0,0,0,0,0,No,No,0.0,6.0,1.0,5.0,2.0,2.0,5.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
122,6318a9b82babc6f278a69007,2023-08-08 14:13:53.055502,2023-08-08 14:44:29.61036,no_system,Bachelor-Abschluss,selbstständig,10.0,9.0,10.0,10.0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,3,2,2,2,5,3,5,3,3.0,5,2,2,3,4,1,1,3,3,3,3,1,2,2,Stimme überhaupt nicht zu,64d2314fc39c1fe585176c4f,31.583333333333332,126,51,Female,1.0,2.5555555555555554,32.0,1,1.6666666666666667,3.0,0.0,maintenance,weniger prokrastinieren,0,1,1,0,0,0,0,0,2.0,2.0,5.0,4.0,5.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,6329829d4edcd4816329effe,2023-08-09 09:28:47.407532,2023-08-09 09:41:29.972139,no_system,Bachelor-Abschluss,Congress Manager ,8.0,8.0,5.0,9.0,2,2,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,2,2,2,2,3,4,2,2.0,3,3,2,2,4,1,2,3,4,2,2,3,3,3,Stimme überhaupt nicht zu,64d3400f37946ee1877fb0e9,13.233333333333333,216,24,Female,2.8333333333333335,2.2222222222222223,28.0,4,3.0,2.75,4.0,contemplation,weniger prokrastinieren,1,0,0,1,1,0,0,0,2.0,5.0,2.0,6.0,3.0,0.0,5.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,63319b82500975d5229112f6,2023-08-08 10:10:01.756407,2023-08-08 10:35:49.517026,framework,mittlere Reife,Arbeits,10.0,4.0,8.0,9.0,2,3,2,3,2,3,2,2,1,2,1,4,2,3,4,4,5,5,4,4,5,4,5,2,1.0,4,3,4,1,4,3,2,4,4,3,4,2,4,3,Stimme überhaupt nicht zu,64d1f78ea2549cdd3fc11c1a,26.833333333333332,379,29,Male,2.25,4.0,33.0,2,3.0,3.75,1.0,preparation,gesünder essen,1,1,1,1,1,0,0,No,0.0,5.0,2.0,8.0,1.0,0.0,4.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
125,633be00805d21dbb64ab889a,2023-08-08 16:53:48.357018,2023-08-08 17:22:17.443433,no_system,mittlere Reife,Software-Entwickler (Programmierer),10.0,10.0,10.0,10.0,1,1,4,4,4,4,4,4,4,1,1,2,2,4,5,4,5,4,2,3,5,4,5,3,2.0,4,3,2,2,2,3,1,4,4,2,4,3,2,3,Stimme überhaupt nicht zu,64d25670062bd3d29011bceb,29.3,489,36,Male,2.8333333333333335,3.7777777777777777,31.0,4,2.6666666666666665,3.5,0.0,maintenance,weniger prokrastinieren,1,1,1,0,0,0,0,0,5.0,5.0,2.0,2.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
126,633e8093f9175b95252b86ef,2023-08-09 11:41:34.336937,2023-08-09 11:57:03.063572,no_system,Bachelor-Abschluss,Studentin,10.0,9.0,9.0,9.0,1,1,3,3,3,3,2,2,2,3,3,4,1,2,2,3,4,3,3,3,4,3,5,3,2.0,3,3,3,2,4,3,1,5,4,4,4,4,4,4,Stimme überhaupt nicht zu,64d35f3287ed76fd270acb3c,16.033333333333335,408,24,Female,2.5,2.7777777777777777,32.0,3,4.0,4.25,0.0,action,gesünder essen,1,0,1,1,0,0,0,0,2.0,7.0,0.0,6.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
127,63408fcd2af6d768d5901d79,2023-08-11 09:40:58.574896,2023-08-11 09:55:46.111879,framework,Abitur,Altenpfleger,6.0,10.0,1.0,10.0,3,2,2,3,3,4,4,4,4,4,4,4,4,5,5,5,4,5,4,5,4,4,4,4,4.0,2,4,4,5,2,3,4,5,5,5,5,5,4,5,Stimme überhaupt nicht zu,64d5dc62c3c85d2ec14ef338,52.13333333333333,555,34,Male,3.4166666666666665,4.555555555555555,40.0,7,4.666666666666667,5.0,9.0,precontemplation,weniger prokrastinieren,1,1,1,1,1,0,0,0,1.0,7.0,0.0,4.0,4.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
128,63456ccb7a78c1c4821b23ca,2023-08-08 12:05:29.85111,2023-08-08 12:25:13.241421,no_system,Abitur,Student,4.0,5.0,5.0,5.0,1,1,1,1,1,1,1,1,1,1,2,2,1,3,2,2,5,4,2,2,4,2,5,1,1.0,5,1,1,1,5,1,1,3,3,3,1,1,1,1,Stimme überhaupt nicht zu,64d2132c25eedaabcf34bfea,20.683333333333334,511,34,Male,1.1666666666666667,2.7777777777777777,24.0,0,1.0,2.5,0.0,contemplation,weniger prokrastinieren,0,0,0,0,0,1,0,0,3.0,5.0,1.0,3.0,4.0,2.0,5.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
129,634693f87e70324e7a523b6d,2023-08-10 10:23:53.325752,2023-08-10 10:44:50.636646,framework,abgeschlossene Berufsausbildung,arbeitssuchend,6.0,7.0,1.0,7.0,4,4,1,3,1,4,1,4,3,5,4,4,3,4,5,5,5,5,4,4,5,4,2,4,5.0,5,5,4,4,4,4,2,5,5,5,5,5,5,3,Stimme überhaupt nicht zu,64d49ca47a88a19766408e14,29.15,448,26,Male,3.1666666666666665,4.444444444444445,43.0,4,4.333333333333333,5.0,6.0,precontemplation,weniger prokrastinieren,0.5,0,0,1,0,1,0,0,0.0,7.0,0.0,1.0,7.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,637e1da154dddf50b9d82c82,2023-08-11 08:56:09.492224,2023-08-11 09:15:35.893262,framework,Master-Abschluss,Projekt Manager (vollzeit),7.0,5.0,8.0,4.0,3,3,2,2,2,3,2,2,2,3,3,3,3,3,4,3,3,3,5,3,5,4,2,4,4.0,3,4,3,3,4,3,2,4,4,3,3,3,3,3,Stimme überhaupt nicht zu,64d5db620ad9270d9557592c,19.8,419,32,Male,2.5,3.5555555555555554,36.0,6,3.0,3.5,-4.0,preparation,weniger prokrastinieren,1,0,0,1,1,0,0,0,0.0,6.0,1.0,2.0,5.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
131,6384d7973c9a9ef0853aa070,2023-08-14 14:31:22.179037,2023-08-14 14:51:55.017536,no_system,Master-Abschluss,Business Analyst,10.0,7.0,1.0,6.0,2,2,4,3,4,4,4,3,5,4,4,3,1,4,3,3,5,2,3,4,4,4,5,3,4.0,4,5,3,3,4,4,1,5,4,4,5,4,4,5,Stimme überhaupt nicht zu,64da1e3a65f69daf234e62f5,21.9,271,29,Male,3.5,3.2222222222222223,40.0,2,4.333333333333333,4.5,5.0,precontemplation,weniger prokrastinieren,1,1,0.5,0,0,0,0,0,2.0,3.0,4.0,2.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
132,63b6be80193b85aa1323f8db,2023-08-08 15:01:21.699255,2023-08-08 15:25:05.446841,no_system,abgeschlossene Berufsausbildung,angestellt,7.0,7.0,7.0,7.0,2,1,2,1,1,4,1,2,1,1,1,1,1,1,4,1,2,1,1,1,2,2,5,1,1.0,5,1,2,1,3,1,1,2,1,1,1,2,1,1,Stimme überhaupt nicht zu,64d23c86c737aaf9c1601952,24.183333333333334,267,33,Female,1.5,1.5555555555555556,23.0,2,1.3333333333333333,1.25,0.0,preparation,gesünder essen,0,0,0,0,0,0,0,0,5.0,1.0,6.0,1.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
133,63b6bfc861dd62d55125a428,2023-08-08 13:14:13.544673,2023-08-08 13:59:39.706849,framework,Bachelor-Abschluss,Teamleiter,10.0,8.0,7.0,7.0,4,4,3,3,3,4,3,4,4,4,5,4,1,4,5,5,5,3,3,3,5,3,3,4,4.0,2,5,3,4,4,3,1,5,5,5,5,4,4,4,Stimme überhaupt nicht zu,64d22263f27eb3d7005fe341,46.2,327,41,Male,3.75,3.7777777777777777,36.0,6,4.0,5.0,0.0,preparation,weniger prokrastinieren,1,0,0,0,0,0,Unsure,0,0.0,5.0,2.0,4.0,2.0,3.0,7.0,0.0,0.0,2.0,4.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
134,63b87d2c9edd47ad702413a1,2023-08-07 16:21:20.105822,2023-08-07 16:39:43.546409,no_system,Master-Abschluss,Arbeit als Ingenieur,8.0,-1.0,7.0,-1.0,3,3,4,5,4,5,3,5,4,4,4,5,3,4,4,4,4,4,4,4,4,4,3,3,4.0,1,4,4,4,4,4,1,4,4,5,4,3,4,3,Stimme überhaupt nicht zu,64d0fccf4df445abde45b557,19.083333333333332,387,24,Male,4.083333333333333,3.888888888888889,36.0,7,3.3333333333333335,4.25,-8.0,preparation,weniger prokrastinieren,0,0,0,1,0,0,0,0,6.0,8.0,0.0,1.0,7.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,63bd9467ea3c9a7021048289,2023-08-16 11:28:07.846739,2023-08-16 11:47:32.482439,no_system,Bachelor-Abschluss,Student,5.0,8.0,8.0,7.0,1,1,4,3,5,4,4,4,2,1,3,3,1,1,1,2,2,2,3,2,4,2,5,2,1.0,4,2,2,1,5,1,1,4,4,3,3,2,2,4,Stimme überhaupt nicht zu,64dc95fd670a932859a08d7a,19.85,306,25,Female,2.9166666666666665,2.0,26.0,1,2.6666666666666665,3.5,-1.0,preparation,gesünder essen,0,0,0,1,0,0,0,0,3.0,5.0,2.0,3.0,5.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,63c0157fbc63b6511d336764,2023-08-07 15:55:27.037225,2023-08-07 16:15:10.364741,framework,Abitur,Erwerbsunfähig zu Hause ,10.0,7.0,7.0,8.0,1,1,1,2,2,3,1,2,2,2,3,2,1,3,4,3,5,4,3,4,5,3,5,2,2.0,5,2,4,2,5,4,2,5,4,4,4,3,4,3,Stimme überhaupt nicht zu,64d0f6e1fe838539a722b4a7,21.516666666666666,433,44,Female,1.8333333333333333,3.5555555555555554,36.0,0,3.3333333333333335,4.25,1.0,preparation,weniger prokrastinieren,1,1,0,0,0,0,0,0,0.0,6.0,1.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
